player_id,player_name,position,year_id,age,team,pos,uniform_number,g,gs,offense,off_pct,defense,def_pct,special_teams,st_pct
LewiMa00,Marcedes Lewis,TE,2012,28,JAX,TE,89,16,15,832,78%,0,0%,33,7%
LewiMa00,Marcedes Lewis,TE,2013,29,JAX,TE,89,11,11,582,81%,0,0%,0,0%
LewiMa00,Marcedes Lewis,TE,2014,30,JAX,TE,89,8,8,432,86%,0,0%,0,0%
LewiMa00,Marcedes Lewis,TE,2015,31,JAX,TE,89,16,16,668,63%,0,0%,0,0%
LewiMa00,Marcedes Lewis,TE,2016,32,JAX,TE,89,10,10,279,40%,0,0%,16,5%
LewiMa00,Marcedes Lewis,TE,2017,33,JAX,TE,89,16,16,894,79%,0,0%,79,16%
LewiMa00,Marcedes Lewis,TE,2018,34,GNB,TE,89,16,4,190,18%,0,0%,74,16%
LewiMa00,Marcedes Lewis,TE,2019,35,GNB,TE,89,16,11,487,45%,0,0%,61,14%
LewiMa00,Marcedes Lewis,TE,2020,36,GNB,TE,89,15,15,422,43%,0,0%,0,0%
LewiMa00,Marcedes Lewis,TE,2021,37,GNB,TE,89,17,17,478,43%,0,0%,0,0%
LewiMa00,Marcedes Lewis,TE,2022,38,GNB,TE,89,17,17,451,41%,0,0%,68,16%
LewiMa00,Marcedes Lewis,TE,2023,39,CHI,TE,84,17,4,332,29%,0,0%,17,4%
LewiMa00,Marcedes Lewis,TE,2024,40,CHI,TE,84,17,4,220,19%,0,0%,52,12%
LewiMa00,Marcedes Lewis,TE,2025,41,DEN,TE,89,2,1,26,21%,0,0%,0,0%
